user	item	time	rating
17	3703	978160546	5
17	2916	978160546	5
17	1215	978160546	4
17	2529	978160546	4
17	2553	978160616	4
17	1253	978160616	5
17	1921	978160616	4
17	3576	978160616	4
17	2288	978160616	4
17	1127	978160616	4
17	1584	978160616	4
17	2662	978160680	5
17	198	978160680	4
17	2287	978160680	4
17	1077	978160680	5
17	2527	978160680	4
17	1653	978160680	5
17	1301	978160680	5
17	2117	978160680	4
17	2661	978160739	4
17	3658	978160739	4
17	968	978160739	4
17	2455	978160739	4
17	3699	978160739	4
17	2140	978160792	4
17	1356	978160792	4
17	1374	978160792	4
17	1376	978160792	5
17	3700	978160792	4
18	2089	978154982	4
18	2090	978154982	5
18	1033	978154982	4
18	616	978155020	5
18	2141	978155039	5
18	48	978155072	4
18	3396	978155165	5
18	262	978155186	5
18	1028	978155186	5
18	34	978155186	5
18	3397	978155207	5
18	531	978155207	5
18	551	978155207	5
18	586	978155233	4
18	3398	978155234	5
18	2083	978155293	5
18	2082	978155318	4
18	3399	978155339	4
18	50	978155510	5
18	1234	978155529	5
18	296	978155542	5
18	1500	978155654	4
18	1089	978155654	5
18	2542	978155706	4
18	1396	978155721	4
18	2764	978155766	4
18	2194	978155766	4
18	1711	978155816	4
18	1805	978155816	4
18	3247	978155837	4
18	1873	978156055	5
18	527	978156146	5
18	1193	978156168	4
18	2858	978156168	5
18	1207	978156168	5
18	1411	978156232	5
18	2686	978156368	5
18	2248	978156430	4
18	920	978156444	5
19	3264	978555553	4
19	858	978555606	4
19	110	978555662	4
19	592	978555732	4
19	940	978555732	4
19	919	978555814	4
19	2987	978555881	4
19	1073	978555881	5
19	3461	978555914	4
19	720	978555994	5
19	1	978555994	5
19	2139	978556036	4
19	2087	978556036	4
19	588	978556083	4
19	2355	978556083	5
19	596	978556129	4
19	2080	978556129	4
19	2085	978556129	4
19	2687	978556129	4
19	1029	978556129	4
19	2394	978556129	5
19	2078	978556177	5
19	2324	978556331	5
19	1278	978556399	5
19	2599	978556779	4
19	1188	978556835	5
19	356	978556909	4
19	2423	978556909	5
19	1265	978556955	4
20	1923	978143576	4
20	2858	1009669071	4
20	2641	1009669115	4
20	3753	1009669116	5
22	1517	978153593	4
22	81	978153669	4
22	223	978153710	4
22	3809	978153710	4
22	1747	978153733	4
22	3174	978153787	4
22	368	978153806	4
22	380	978153826	4
22	1732	978153864	4
22	3052	978153880	4
22	180	978153912	4
22	1215	978154012	4
22	585	978154051	4
22	784	978154139	4
22	532	978154155	4
22	1391	978154178	4
22	2249	978154267	4
22	818	978154486	4
22	589	978154810	4
22	2916	978154810	4
22	1584	978154810	4
22	1676	978154833	4
22	1994	978155078	4
22	3917	978155186	4
23	1129	978464367	4
23	1573	978464367	4
23	2454	978464367	4
23	2628	978464461	4
23	1396	978464461	4
23	2600	978464461	4
23	780	978464541	4
23	2011	978464541	4
23	3770	978464541	5
23	2311	978464598	4
23	2528	978464598	4
23	1306	978464598	5
23	3032	978464645	5
23	2009	978464645	4
23	1690	978464728	5
23	2012	978464728	4
23	3698	978464728	4
23	674	978464842	4
23	3638	978464842	5
23	2997	978465153	5
23	1265	978465212	5
23	2289	978465212	4
23	2599	978465404	4
23	21	978465404	4
23	39	978465404	4
23	3809	978465462	4
24	2671	978133257	4
24	2836	978133286	4
24	1057	978133305	4
24	3254	978133305	4
24	585	978133348	4
24	2683	978133367	4
24	468	978133414	4
24	1633	978133782	4
24	175	978133814	4
24	261	978133879	4
24	3000	978134286	4
24	590	978134286	4
24	1580	978134324	4
24	303	978134351	4
24	153	978134441	4
24	3081	978134533	4
24	1230	978134882	5
24	920	978134987	5
24	2692	978134987	4
24	1535	978134987	4
24	2396	978134987	4
24	1674	978134987	4
25	1129	978132234	4
25	2012	978132347	5
25	1580	978132347	4
25	3156	978132424	5
25	1573	978132424	5
25	2011	978132424	5
25	1291	978132431	5
25	1205	978132441	5
25	1676	978132563	4
25	1917	978132586	4
26	412	978144309	5
26	1608	978144324	4
26	3156	978144677	5
26	378	978144788	4
26	1586	978144806	4
26	5	978144881	5
26	3082	978144939	4
26	804	978145105	4
26	2906	978146047	4
26	1961	978146540	4
26	3361	978146559	4
26	3360	978146594	5
26	2312	978146619	4
26	3098	978146686	4
26	2243	978146718	5
26	3101	978146800	4
26	3441	978146812	4
26	3308	978146900	5
26	3584	978147104	4
26	2411	978147114	4
27	1394	978129418	5
27	898	978129478	5
27	1294	978129509	5
27	3037	978129527	4
27	260	978129642	5
27	2174	978129642	4
27	1097	978129642	5
27	1073	978129662	4
27	923	978129768	5
27	1237	978129795	5
27	912	978129836	5
28	902	978126189	5
28	608	978126189	4
28	2398	978126189	4
28	1411	978126277	4
28	1271	978126277	4
28	1285	978126277	5
28	1704	978126277	4
28	3671	978126277	4
28	3334	978126277	4
28	778	978126306	4
28	1956	978126306	4
28	2282	978126317	4
28	1244	978126330	4
28	1968	978126393	5
29	2662	978136022	5
29	3527	978136058	5
29	3702	978136058	5
29	3753	978136058	4
29	2490	978136098	4
29	288	978136129	5
29	3726	978136129	5
29	480	978136129	4
29	353	978136162	4
29	3740	978136162	4
30	2762	978122035	4
30	2997	978122054	4
30	2571	978122092	4
30	2686	978122093	4
31	1937	978121292	5
31	1269	978121329	5
31	2078	978121329	4
31	357	978121329	5
31	2423	978121329	5
31	1580	978121329	4
31	3462	978121357	4
31	2245	978121357	4
31	955	978121375	5
31	2001	978121375	5
31	440	978121400	4
31	898	978121400	4
31	3039	978121447	5
31	3671	978121447	5
32	1250	978122564	4
32	2108	978122598	5
32	3079	978122813	5
32	593	978123515	5
32	745	978123515	4
32	1358	978123515	4
33	3435	978558041	4
33	589	978558041	4
33	2650	978558041	4
33	1200	978558041	4
33	2178	978558063	4
33	1270	978558097	4
33	2183	978558122	5
33	3147	978558182	5
33	2948	978558200	4
33	1222	978558200	4
33	1333	978558219	5
33	1784	978558241	4
33	2795	978558241	4
33	150	978558301	4
33	1955	978558301	5
33	2160	978558357	4
33	1374	978558357	4
33	2947	978558357	5
33	2664	978558395	5
33	47	978558462	5
33	1246	978558517	5
33	1610	978558546	5
33	2118	978558596	4
33	2648	978558650	4
33	2268	978558650	5
33	2565	978558758	5
33	1343	978558758	5
33	1103	978558758	4
33	2941	978558792	4
33	349	978558808	5
33	1584	978558828	4
33	555	978558828	4
33	2716	978558990	4
33	1089	978559044	5
33	2991	978559073	5
33	1982	978559073	5
33	1028	978559122	4
33	3639	978559138	5
33	3546	978559204	4
33	1885	978559260	5
34	3033	978104068	5
34	2174	978104068	4
34	3039	978104081	4
34	3591	978104081	4
34	2133	978104134	5
34	2145	978104134	5
34	3524	978104150	4
34	2261	978104150	5
34	2416	978104169	4
34	2413	978104190	4
34	2792	978104190	4
34	1091	978104190	4
34	2796	978104212	4
34	2375	978104212	5
34	2478	978104212	4
34	2794	978104238	5
34	1393	978104329	5
34	2396	978104329	5
34	17	978104339	5
34	1680	978104358	5
34	2291	978104371	4
34	539	978104371	4
34	222	978104384	4
35	908	978102202	4
35	965	978102221	4
35	608	978102221	4
35	1264	978102272	5
35	1269	978102272	4
35	1358	978102329	5
35	2571	978102342	4
35	2575	978102494	4
35	912	978102672	5
35	3152	978102705	5
35	123	978102705	4
35	296	978102720	4
35	1196	978102812	4
35	3359	978102856	4
35	2289	978102881	4
35	800	978102899	4
35	1094	978102899	4
35	17	978102921	4
35	1964	978102921	5
35	1103	978102951	5
35	1419	978102974	4
35	1704	978102974	4
35	953	978103035	5
36	647	978210234	4
36	3448	978210234	4
36	3066	978210267	4
36	1586	978210286	4
36	466	978210310	4
36	1276	978210521	5
36	2064	978210541	5
36	1197	978210557	4
36	1265	978210620	4
36	3727	978210699	4
36	1307	978210699	4
36	2916	978210780	4
36	788	978210863	4
36	2393	978210883	4
36	1603	978210900	4
36	608	978211113	5
36	593	978211140	5
36	1358	978211140	5
36	1214	978211140	5
36	924	978211163	4
36	1617	978211163	4
36	457	978211163	5
36	1240	978211163	4
36	866	978211181	5
36	3147	978211198	5
36	474	978211212	5
36	2391	978211218	4
36	1610	978211235	5
36	2278	978211241	4
36	3551	978211264	4
36	2288	978211264	4
36	2967	978211264	5
36	1674	978211286	4
36	377	978211304	5
36	3527	978211328	5
36	349	978211328	4
36	2118	978211328	4
36	6	978211343	5
36	229	978211373	5
36	454	978211373	5
36	1092	978211373	4
36	3101	978211399	5
36	1370	978211399	4
36	2764	978211399	4
36	3256	978211399	4
36	3763	978211399	4
36	733	978211420	4
36	164	978211420	4
36	2540	978211440	4
36	2058	978211470	4
36	10	978211470	4
36	1805	978211470	5
36	2353	978211504	4
36	1645	978211504	4
36	165	978211531	4
36	2334	978211531	5
36	1722	978211531	4
36	3408	983647331	5
36	1911	983647690	4
36	260	993701943	5
36	541	993701943	5
37	357	978056876	5
37	377	978056923	4
37	2108	978056923	5
37	2671	978057012	5
37	361	978057012	4
37	708	978057063	5
37	1569	978057156	4
38	2144	978045618	4
38	2145	978045635	4
38	1573	978045658	4
38	2431	978045675	4
38	1704	978045693	5
38	1247	978045768	4
38	500	978045823	4
38	1088	978045910	4
38	381	978045958	4
38	3408	978046023	4
38	1672	978046040	4
39	3175	978044073	4
39	3160	978044192	4
39	2723	978044228	4
39	3623	978044228	4
39	3753	978044246	4
39	24	978044262	4
39	2692	978044301	5
40	912	978041037	5
40	3196	978041064	4
40	1294	978041091	4
40	1208	978041091	4
40	1272	978041122	5
40	1242	978041122	4
40	2202	978041152	5
40	2944	978041152	4
40	2662	978041189	4
40	897	978041189	4
41	1658	978039467	4
41	671	978039548	5
41	2710	978040031	4
42	1222	978040830	4
42	1287	978040857	4
42	1610	978040857	5
42	457	978040857	4
42	1201	978040857	4
42	2948	978040857	4
42	2949	978040857	4
42	3104	978040894	4
42	377	978040915	4
42	2993	978040936	4
42	1275	978040936	4
42	6	978040956	4
42	1429	978040992	5
42	349	978040992	4
42	353	978040992	4
42	3555	978041017	4
42	1101	978041017	4
42	3256	978041017	4
42	3763	978041017	4
42	2193	978041044	4
42	3519	978041065	4
42	165	978041113	4
42	648	978041143	4
42	1518	978041143	4
42	3740	978041143	4
42	2403	978041223	4
42	2273	978041223	4
42	3807	978041223	4
42	3479	978041282	4
43	2581	978026543	4
43	2394	978026561	5
43	2762	978026580	5
43	2396	978026580	5
44	480	978040721	4
44	1127	978040782	4
44	1374	978040801	4
44	2640	978040851	4
44	1356	978040851	4
44	780	978040851	4
44	2407	978040851	4
44	1396	978040851	4
44	3070	978040851	4
44	2046	978040897	4
44	2105	978040924	4
44	1278	978041049	5
44	1265	978041129	4
44	2622	978041220	4
44	3044	978041253	5
44	2762	978041511	5
44	2846	978042070	5
44	2321	978304306	4
44	543	1004409912	4
44	1552	1004409933	4
44	1573	1004409933	4
44	2699	1004410047	4
44	904	1004410151	4
44	3251	1004410197	4
45	1	977990044	4
45	909	977990044	4
45	3341	977990077	4
45	1028	977990135	4
45	1235	977990135	4
45	1270	977990190	5
45	728	977990222	4
45	2716	977990222	5
45	3814	977990222	4
45	1226	977990222	4
45	2915	977990316	4
45	3088	977990343	5
45	3052	977990455	5
45	357	977990525	5
45	2352	977990525	4
45	1784	977990569	4
45	3175	977990569	5
45	3451	977990630	4
46	1976	977979275	5
46	1977	977979275	5
46	1978	977979275	5
46	1979	977979275	5
46	1980	977979275	5
46	1981	977979275	5
46	1407	977979314	5
47	1247	977978641	4
47	1041	977978682	5
47	1213	977978708	4
48	1220	978059792	4
48	3675	978059881	4
48	2946	978059881	5
48	3142	978060113	5
48	3462	978060473	4
48	3629	978060543	4
48	916	978060650	4
48	2863	978060748	5
48	2918	978060880	4
48	3552	978061880	4
48	2791	978062117	4
48	3507	978062354	4
48	2797	978062354	4
48	2795	978062444	4
48	2109	978062444	4
48	3253	978062557	4
48	2423	978062924	4
48	3033	978062988	4
48	1569	978063333	4
48	2413	978063655	4
48	1198	978064399	5
48	260	978064399	5
48	1291	978064452	4
48	592	978064586	4
48	2640	978064638	4
48	208	978064780	4
48	1917	978064862	4
48	1544	978064992	4
48	1247	978065302	4
48	1944	978065349	4
48	902	978065419	5
49	2353	977974012	4
49	1356	977974082	4
49	2344	977974082	4
49	3704	977974082	4
49	2058	977974496	4
49	2916	977974496	5
49	474	977974496	4
49	2278	977974751	4
49	89	977974751	4
49	288	977975162	4
49	1101	977975162	4
49	198	977975195	5
49	380	977975195	4
50	2791	977961102	4
50	2312	977961130	4
50	2948	977961130	4
51	1	977947828	5
51	1265	977947828	4
51	588	977947865	4
51	3114	977947865	5
51	3255	977947865	5
52	780	977947540	4
52	1608	977947540	4
52	3107	977947607	4
52	3274	977947607	4
52	165	977947607	4
52	1876	977947651	4
52	1676	977947724	4
52	1379	977947771	4
52	517	977947827	4
53	2167	977980540	4
53	3264	977980540	4
53	3550	977980540	5
53	2148	977980579	4
53	2787	977980579	4
53	1261	977980624	5
53	2517	977980624	4
53	532	977980624	5
53	177	977980747	4
53	188	977980798	5
53	2459	977980829	5
53	3918	977980829	4
53	1991	977980855	4
53	724	977980896	4
53	922	977981184	5
53	1179	977981259	5
53	2138	977981423	5
53	2161	977981423	5
53	2174	977981423	5
53	2797	977981423	5
53	2005	977981423	5
53	2872	977981423	5
53	1073	977981423	5
53	3479	977981473	5
53	1967	977981473	5
53	2015	977981473	4
53	2100	977981473	5
53	2	977981548	5
53	2143	977981548	5
53	2193	977981548	5
53	3153	977981548	5
53	1009	977981548	4
53	2253	977981686	5
53	3393	977981686	4
53	858	977981783	5
53	1873	977981783	5
53	3092	977981809	5
53	318	977981832	5
53	1221	977981832	5
53	1244	977981832	5
53	1225	977981851	5
53	3897	977981899	5
53	2324	977981936	5
53	1952	977981936	5
53	1213	977981936	5
53	3030	977981973	5
53	3307	977981973	5
53	1247	977981973	5
53	2019	977982037	5
53	296	977982054	5
53	1207	977982054	5
53	1704	977982185	5
53	2728	977982185	5
53	265	977982185	4
53	3095	977982579	5
53	920	977982633	5
53	1280	977982675	5
53	1296	977982675	5
53	1913	977982682	4
53	1272	977982718	5
53	3260	977982752	5
53	994	977982783	5
53	150	977982783	5
53	1046	977982826	5
53	1305	977982826	5
53	34	977982851	5
53	529	977982851	5
53	2248	977982905	5
53	953	977982905	5
53	1277	977983091	5
53	17	977983091	5
53	1302	977983091	4
53	1094	977983091	4
53	1095	977983091	5
53	1946	977983102	5
53	1259	977983143	5
53	1295	977983143	5
53	1393	977983143	5
53	3198	977983143	5
53	1678	977983143	5
53	1246	977983143	5
53	3100	977983198	4
53	456	977983226	5
53	1186	977983335	5
53	2313	977983335	5
53	1962	977983335	5
53	1300	977983335	5
53	2291	977983354	4
53	337	977983354	4
53	1103	977983354	5
53	1954	977983380	5
53	501	977983380	4
53	2750	977983946	5
53	232	977984009	5
53	1784	977984009	5
53	509	977984009	5
53	2890	977984009	5
53	3526	977984029	5
53	515	977984029	5
53	300	977984072	5
53	2739	977984072	5
53	272	977984072	5
53	3424	977984124	5
53	1682	977984124	5
53	326	977984124	5
53	1041	977984183	5
53	1060	977984183	5
54	1394	977944688	4
54	3363	977944688	5
54	3685	977944688	4
54	2150	977944787	5
54	909	977944787	4
54	235	977944787	4
54	3671	977944787	4
55	110	977943155	5
55	2762	977943181	5
55	589	977948346	5
55	2761	977948346	5
56	2355	977939167	5
56	2359	977939167	5
56	2427	977939358	5
56	110	977939358	4
56	2890	977939358	5
56	2028	977939358	5
56	1408	977939394	4
56	151	977939394	5
56	3948	977939606	4
56	34	977939697	5
57	522	977935656	4
57	2033	977935697	4
57	3786	977935697	4
57	1198	977936062	4
57	3694	977936062	4
57	1228	977936062	5
58	1997	977938113	4
58	2580	977938159	4
58	2018	977938159	5
58	3198	977938184	5
58	1921	977938209	5
58	509	977938209	5
58	2395	977938260	5
58	1610	977938315	4
58	223	977938315	5
58	562	977938322	4
58	596	977938362	5
58	2076	977938362	5
58	741	977938362	5
58	2184	977938362	4
58	1682	977938362	4
58	1285	977938392	4
58	1307	977938392	4
58	235	977938425	4
58	2918	977938425	5
58	1073	977938425	4
58	2716	977938460	4
58	2857	977938460	4
58	1982	977938460	4
58	1253	977938544	4
58	2291	977938544	5
58	151	977938544	4
58	1923	977938544	5
58	1060	977938544	4
58	392	977938544	4
58	1220	977938595	4
58	3552	977938622	5
58	3481	977938622	5
58	3927	977938668	4
58	2455	977938731	5
58	1298	977938756	4
58	1639	977938792	4
58	1641	977938792	4
58	1994	977938792	4
58	2959	977938792	5
58	471	977938792	4
58	2176	977938869	4
58	1517	977938890	5
58	2321	977938939	4
58	1663	977938939	5
58	2137	977938976	4
58	1295	977938976	4
58	2336	977938976	5
58	1022	977938976	5
58	2791	977938976	5
58	1097	977938976	4
58	1500	977939004	4
58	2329	977939040	5
58	2359	977939040	4
58	1246	977939040	4
58	661	977939066	5
58	968	977939100	4
58	3260	977939100	4
58	1120	977940307	4
58	1186	977940336	4
58	2915	977940336	4
58	3108	977940341	4
58	3060	977940379	4
58	3526	977940379	4
58	3723	977940379	4
58	1301	977940379	5
59	899	1041966886	4
59	3545	1041966886	4
59	3549	1041966886	4
59	1282	1041966942	5
59	2300	1041966942	4
59	938	1041966969	4
59	2565	1041966969	4
59	1035	1041967002	4
59	3061	1041967022	4
59	1220	1041967022	4
59	1088	1041967061	4
59	1380	1041967088	4
59	1175	1041967123	4
59	750	1041967123	4
59	541	1041967123	4
59	1097	1041967144	4
59	3224	1041967294	4
59	3911	1041967346	4
59	1266	1041967446	4
59	2336	1041967446	4
59	2352	1041967446	4
59	3471	1041967446	4
60	2390	977932082	4
60	1500	977932152	5
60	2355	977932152	5
60	356	977932186	5
60	3176	977932263	4
60	3386	977932263	4
60	1422	977932313	4
62	2716	977928731	4
62	2463	977928772	4
62	2407	977928814	4
62	2472	977928987	4
62	2028	977966534	4
62	2916	977966676	4
62	1240	977966864	4
62	1374	977966906	4
62	3197	977966954	4
62	2115	977966954	4
62	2130	977967255	4
62	1296	977967255	4
62	1956	977967289	4
62	541	977967289	5
62	3110	977967352	4
62	1096	977967415	5
62	2987	977967452	4
62	2467	977967452	4
62	1199	977967488	4
62	3684	977967488	4
62	1246	977967488	5
62	3706	977967663	4
62	3142	977967906	5
62	1294	977968530	4
62	3735	977968530	4
62	1193	977968584	4
62	3201	977968584	4
62	3504	977968584	4
62	3545	977968584	4
62	260	977968584	4
62	1235	977968584	4
62	3152	977968636	4
62	3362	977968636	4
62	1964	977968636	4
62	3363	977968708	4
62	2819	977968708	4
62	1077	977968749	4
62	3498	977968780	4
62	1073	977968780	4
62	3198	977968801	4
62	3074	977968848	4
62	1078	977968848	4
62	3200	977968886	4
62	3508	977968918	4
62	1082	977968918	4
62	3421	977968952	4
62	3671	977968952	4
62	3702	977968979	4
62	2527	977969029	4
62	1161	977969029	5
62	2640	977969030	4
62	3015	977969066	4
62	2528	977969066	4
63	2395	977900762	5
63	2396	977900762	4
63	2762	977900762	4
63	3176	977900811	4
63	2700	977900811	5
63	2070	977900864	4
63	3114	977900864	5
63	2987	977900905	4
63	2427	977901173	5
63	2596	977901340	4
64	2723	977891933	4
64	110	977892524	5
64	3578	977892547	5
64	2710	977892590	4
64	1407	977892637	4
65	434	986615715	5
65	2411	986615806	5
65	1562	986615832	4
65	1246	987383453	5
65	3717	989124693	4
65	587	991368312	5
65	1958	991368329	4
65	3753	991368394	4
65	3555	991368463	4
65	3534	991368503	4
65	2762	991368625	5
65	1	991368774	5
65	588	991369058	5
65	454	991369137	4
65	34	991369258	4
65	524	991369271	5
65	2236	991369303	4
65	2431	991369357	5
65	832	991369431	5
65	3005	991369457	4
65	2028	994379915	5
65	1259	994565875	5
66	1196	977886379	5
66	110	977886406	5
66	1090	977886437	4
67	1946	977886175	5
67	25	977886175	4
67	3035	977886234	4
67	954	977886234	5
67	36	977886234	5
67	1939	977886364	5
67	1955	977886364	4
67	3152	977886422	4
67	3334	977886422	5
67	3167	977886461	4
67	1185	977886547	5
68	2396	991375190	5
68	1639	991375471	4
68	1912	991375471	4
68	3507	991375766	4
68	2690	991375840	5
68	562	991375883	4
68	1307	991375897	4
68	1080	991375914	5
68	1243	991375914	5
68	1073	991375933	5
69	40	977881894	5
69	1183	977881940	5
69	1466	977881978	4
69	538	977881978	4
69	1747	977882012	5
69	2439	977882050	4
69	26	977882050	4
69	1784	977882128	4
69	14	977882128	5
69	1653	977882159	5
69	1682	977882159	5
70	3174	977878060	4
70	2394	977878182	4
70	1513	977878219	4
70	2395	977878219	4
70	43	977878219	5
70	3081	977878254	4
70	2396	977878254	4
71	2683	977875846	4
71	3285	977875912	4
71	2694	977875912	4
71	3005	977875940	4
72	11	977868986	5
72	597	977869041	4
72	3247	977869108	4
72	500	977869254	4
72	82	977869377	5
72	593	977869427	4
73	2700	977868208	5
73	1584	977888369	4
73	1921	977888369	5
73	671	977888399	4
73	1573	977888399	4
73	2393	977888499	4
73	1197	977888840	5
73	1270	977888840	4
73	2918	977888840	5
73	1968	977888862	5
73	2000	977888862	4
73	2174	977888939	5
73	3210	977888939	4
73	2716	977888959	5
73	1198	977941251	4
73	1291	977941251	4
73	3703	977941251	5
73	1036	977941251	4
73	1200	977941251	4
73	1222	977941251	5
73	1240	977941251	4
73	1376	977941345	5
73	1210	977941345	4
74	36	983916046	5
74	3408	983916314	4
74	3753	983916530	4
74	1589	991268371	4
74	1732	991268371	4
74	164	991268402	5
75	239	977852450	4
75	2059	977852486	5
75	1015	977852486	4
75	558	977852486	4
75	631	977852486	4
75	1707	977852518	5
75	13	977852518	4
75	2053	977852548	4
75	2354	977852600	4
75	1489	977852600	4
75	616	977852600	4
75	2559	977852631	4
75	181	977852631	4
75	575	977852680	5
75	2162	977852680	4
75	1592	977852680	4
75	2828	977852680	5
75	700	977852761	5
75	1485	977852883	5
75	1517	977852912	5
75	1923	977852947	4
75	2321	977853080	5
75	3175	977853080	5
75	1580	977853080	5
75	2496	977853080	5
75	500	977853080	5
75	2431	977853106	5
76	293	977848001	5
76	1041	977848001	5
76	2359	977848048	5
76	2396	977848048	5
76	1912	977848048	4
76	345	977848048	4
76	3418	977848122	5
76	441	977848122	4
76	529	977848153	5
76	2890	977848153	4
76	778	977848235	4
76	2501	977848235	5
76	1584	977848235	4
76	497	977848235	4
76	1393	977848263	5
77	3174	977814137	4
77	2395	977814248	5
78	2171	978570873	4
78	1449	978570873	5
78	2355	978570873	4
78	3178	978570873	4
78	3255	978570873	5
78	3358	978570873	4
78	232	978570873	4
78	2596	978570873	4
78	84	978570873	5
78	2108	978570873	4
78	3060	978570974	4
78	1747	978570974	4
78	342	978570974	5
78	298	978570974	4
78	1243	978570974	4
78	1414	978571083	4
79	1617	977805731	4
79	164	977805731	4
79	3476	977805731	5
80	3809	977787563	5
80	231	977787666	4
80	364	977787666	4
80	1265	977787836	4
80	2427	977787931	4
80	597	977788079	4
80	1356	977788392	4
81	2010	977785933	5
81	2186	977785973	5
81	2924	977785973	5
81	1276	977786020	5
81	1348	977786075	5
81	1224	977786075	5
81	3265	977786160	4
81	1952	977786160	5
81	1234	977786160	5
81	1196	977786203	4
81	1198	977786203	5
81	908	977786203	5
81	968	977786203	5
81	1084	977786203	5
81	973	977786280	5
82	431	977774936	4
82	3252	977774968	4
82	16	977774968	4
82	3100	977775062	5
82	1721	977775062	5
82	802	977775107	5
